Date,Unnamed: 0,tmax,tmin,prcp
1995-06-20,46191,95.0,71.0,0.0
1995-06-21,46192,74.0,62.0,0.0
1995-06-22,46193,75.0,61.0,0.44
1995-06-23,46194,73.0,63.0,0.04
1995-06-24,46195,75.0,64.0,0.02
1995-06-25,46196,80.0,66.0,0.08
1995-06-26,46197,81.0,69.0,0.01
1995-06-27,46198,71.0,59.0,0.07
1995-06-28,46199,74.0,54.0,0.0
1995-06-29,46200,82.0,57.0,0.0
1995-06-30,46201,83.0,64.0,0.0
1995-07-01,46202,80.0,69.0,0.5
1995-07-02,46203,78.0,66.0,0.08
1995-07-03,46204,82.0,60.0,0.0
1995-07-04,46205,86.0,64.0,0.0
1995-07-05,46206,81.0,71.0,0.0
1995-07-06,46207,83.0,70.0,0.0
1995-07-07,46208,79.0,71.0,0.36
1995-07-08,46209,86.0,66.0,0.26
1995-07-09,46210,74.0,61.0,0.0
1995-07-10,46211,84.0,65.0,0.0
1995-07-11,46212,84.0,64.0,0.46
1995-07-12,46213,83.0,68.0,0.0
1995-07-13,46214,92.0,71.0,0.0
1995-07-14,46215,96.0,77.0,0.0
1995-07-15,46216,102.0,84.0,0.0
1995-07-16,46217,86.0,72.0,0.03
1995-07-17,46218,87.0,69.0,3.13
1995-07-18,46219,89.0,69.0,0.23
1995-07-19,46220,90.0,71.0,0.0
1995-07-20,46221,88.0,72.0,0.0
1995-07-21,46222,85.0,74.0,0.0
1995-07-22,46223,86.0,74.0,0.0
1995-07-23,46224,87.0,74.0,0.66
1995-07-24,46225,91.0,73.0,0.0
1995-07-25,46226,90.0,77.0,0.0
1995-07-26,46227,90.0,77.0,0.09
1995-07-27,46228,93.0,78.0,0.0
1995-07-28,46229,88.0,71.0,0.33
1995-07-29,46230,93.0,79.0,0.0
1995-07-30,46231,93.0,77.0,0.0
1995-07-31,46232,91.0,75.0,0.0
1995-08-01,46233,94.0,74.0,0.0
1995-08-02,46234,96.0,77.0,0.0
1995-08-03,46235,90.0,77.0,0.0
1995-08-04,46236,96.0,77.0,0.01
1995-08-05,46237,87.0,75.0,0.13
1995-08-06,46238,76.0,67.0,0.02
1995-08-07,46239,79.0,66.0,0.0
1995-08-08,46240,82.0,62.0,0.0
1995-08-09,46241,84.0,65.0,0.0
1995-08-10,46242,86.0,67.0,0.0
1995-08-11,46243,87.0,71.0,0.0
1995-08-12,46244,94.0,74.0,0.0
1995-08-13,46245,91.0,74.0,0.0
1995-08-14,46246,92.0,74.0,0.0
1995-08-15,46247,88.0,72.0,0.0
1995-08-16,46248,91.0,73.0,0.0
1995-08-17,46249,90.0,77.0,0.0
1995-08-18,46250,92.0,74.0,0.0
1995-08-19,46251,83.0,68.0,0.0
1995-08-20,46252,86.0,62.0,0.0
1995-08-21,46253,95.0,69.0,0.0
1995-08-22,46254,85.0,70.0,0.0
1995-08-23,46255,84.0,64.0,0.0
1995-08-24,46256,91.0,68.0,0.0
1995-08-25,46257,80.0,63.0,0.0
1995-08-26,46258,83.0,64.0,0.0
1995-08-27,46259,90.0,71.0,0.0
1995-08-28,46260,79.0,67.0,0.0
1995-08-29,46261,84.0,64.0,0.0
1995-08-30,46262,85.0,68.0,0.0
1995-08-31,46263,89.0,67.0,0.02
1995-09-01,46264,85.0,74.0,0.0
1995-09-02,46265,80.0,68.0,0.0
1995-09-03,46266,83.0,63.0,0.0
1995-09-04,46267,84.0,65.0,0.0
1995-09-05,46268,86.0,69.0,0.0
1995-09-06,46269,86.0,67.0,0.0
1995-09-07,46270,91.0,70.0,0.0
1995-09-08,46271,75.0,65.0,0.0
1995-09-09,46272,76.0,64.0,0.0
1995-09-10,46273,78.0,57.0,0.0
1995-09-11,46274,75.0,53.0,0.0
1995-09-12,46275,79.0,56.0,0.0
1995-09-13,46276,82.0,68.0,0.06
1995-09-14,46277,90.0,65.0,0.03
1995-09-15,46278,77.0,57.0,0.0
1995-09-16,46279,73.0,56.0,0.01
1995-09-17,46280,71.0,60.0,1.11
1995-09-18,46281,77.0,60.0,0.0
1995-09-19,46282,73.0,53.0,0.0
1995-09-20,46283,77.0,53.0,0.0
1995-09-21,46284,77.0,65.0,0.0
1995-09-22,46285,72.0,58.0,0.83
1995-09-23,46286,62.0,53.0,0.0
1995-09-24,46287,67.0,51.0,0.0
1995-09-25,46288,66.0,55.0,0.57
1995-09-26,46289,67.0,58.0,0.42
1995-09-27,46290,74.0,56.0,0.0
1995-09-28,46291,76.0,57.0,0.0
1995-09-29,46292,70.0,51.0,0.0
1995-09-30,46293,69.0,50.0,0.0
1995-10-01,46294,75.0,50.0,0.0
1995-10-02,46295,85.0,57.0,0.0
1995-10-03,46296,81.0,60.0,0.0
1995-10-04,46297,73.0,68.0,0.03
1995-10-05,46298,73.0,64.0,1.99
1995-10-06,46299,86.0,62.0,0.0
1995-10-07,46300,62.0,58.0,0.02
1995-10-08,46301,72.0,55.0,0.0
1995-10-09,46302,70.0,50.0,0.0
1995-10-10,46303,73.0,53.0,0.0
1995-10-11,46304,77.0,56.0,0.0
1995-10-12,46305,81.0,57.0,0.0
1995-10-13,46306,86.0,60.0,0.0
1995-10-14,46307,73.0,60.0,1.76
1995-10-15,46308,63.0,51.0,0.19
1995-10-16,46309,57.0,48.0,0.0
1995-10-17,46310,60.0,46.0,0.0
1995-10-18,46311,66.0,49.0,0.0
1995-10-19,46312,72.0,53.0,0.0
1995-10-20,46313,74.0,58.0,0.2
1995-10-21,46314,72.0,49.0,2.17
1995-10-22,46315,61.0,45.0,0.0
1995-10-23,46316,75.0,52.0,0.0
1995-10-24,46317,72.0,56.0,0.0
1995-10-25,46318,66.0,49.0,0.0
1995-10-26,46319,59.0,47.0,0.0
1995-10-27,46320,68.0,48.0,0.23
1995-10-28,46321,68.0,54.0,1.21
1995-10-29,46322,58.0,44.0,0.0
1995-10-30,46323,57.0,42.0,0.0
1995-10-31,46324,56.0,48.0,0.02
1995-11-01,46325,57.0,51.0,0.51
1995-11-02,46326,69.0,55.0,0.7
1995-11-03,46327,72.0,55.0,0.08
1995-11-04,46328,55.0,37.0,0.0
1995-11-05,46329,46.0,34.0,0.0
1995-11-06,46330,50.0,36.0,0.0
1995-11-07,46331,52.0,40.0,0.68
1995-11-08,46332,49.0,36.0,0.0
1995-11-09,46333,41.0,32.0,0.0
1995-11-10,46334,52.0,33.0,0.0
1995-11-11,46335,63.0,51.0,1.41
1995-11-12,46336,62.0,33.0,0.52
1995-11-13,46337,41.0,31.0,0.0
1995-11-14,46338,49.0,40.0,1.16
1995-11-15,46339,51.0,37.0,0.09
1995-11-16,46340,43.0,32.0,0.0
1995-11-17,46341,44.0,31.0,0.0
1995-11-18,46342,47.0,37.0,0.19
1995-11-19,46343,47.0,40.0,0.02
1995-11-20,46344,48.0,37.0,0.0
1995-11-21,46345,54.0,38.0,0.0
1995-11-22,46346,44.0,34.0,0.0
1995-11-23,46347,44.0,32.0,0.1
1995-11-24,46348,41.0,33.0,0.05
1995-11-25,46349,39.0,31.0,0.0
1995-11-26,46350,47.0,33.0,0.0
1995-11-27,46351,57.0,41.0,0.0
1995-11-28,46352,64.0,38.0,0.0
1995-11-29,46353,38.0,30.0,0.27
1995-11-30,46354,37.0,24.0,0.0
1995-12-01,46355,51.0,34.0,0.0
1995-12-02,46356,48.0,33.0,0.0
1995-12-03,46357,55.0,31.0,0.01
1995-12-04,46358,52.0,37.0,0.0
1995-12-05,46359,48.0,33.0,0.11
1995-12-06,46360,48.0,37.0,0.13
1995-12-07,46361,41.0,30.0,0.0
1995-12-08,46362,35.0,26.0,0.0
1995-12-09,46363,36.0,29.0,0.44
1995-12-10,46364,32.0,15.0,0.0
1995-12-11,46365,24.0,15.0,0.0
1995-12-12,46366,26.0,16.0,0.0
1995-12-13,46367,28.0,20.0,0.0
1995-12-14,46368,37.0,24.0,0.42
1995-12-15,46369,44.0,32.0,0.0
1995-12-16,46370,41.0,33.0,0.21
1995-12-17,46371,41.0,31.0,0.0
1995-12-18,46372,39.0,30.0,0.0
1995-12-19,46373,33.0,22.0,0.68
1995-12-20,46374,23.0,18.0,0.12
1995-12-21,46375,30.0,19.0,0.0
1995-12-22,46376,34.0,28.0,0.0
1995-12-23,46377,38.0,29.0,0.0
1995-12-24,46378,34.0,26.0,0.0
1995-12-25,46379,35.0,26.0,0.0
1995-12-26,46380,33.0,23.0,0.0
1995-12-27,46381,32.0,21.0,0.0
1995-12-28,46382,37.0,25.0,0.0
1995-12-29,46383,37.0,26.0,0.0
1995-12-30,46384,41.0,28.0,0.0
1995-12-31,46385,43.0,34.0,0.0
1996-01-01,46386,42.0,38.0,0.0
1996-01-02,46387,39.0,26.0,0.41
1996-01-03,46388,30.0,19.0,0.27
1996-01-04,46389,23.0,13.0,0.0
1996-01-05,46390,26.0,8.0,0.0
1996-01-06,46391,18.0,6.0,0.0
1996-01-07,46392,22.0,12.0,1.4
1996-01-08,46393,23.0,16.0,0.76
1996-01-09,46394,29.0,17.0,0.01
1996-01-10,46395,31.0,21.0,0.0
1996-01-11,46396,26.0,16.0,0.0
1996-01-12,46397,36.0,24.0,0.56
1996-01-13,46398,35.0,29.0,0.0
1996-01-14,46399,40.0,31.0,0.0
1996-01-15,46400,41.0,20.0,0.0
1996-01-16,46401,34.0,16.0,0.0
1996-01-17,46402,45.0,33.0,0.0
1996-01-18,46403,52.0,33.0,0.0
1996-01-19,46404,56.0,26.0,0.86
1996-01-20,46405,30.0,22.0,0.0
1996-01-21,46406,32.0,26.0,0.0
1996-01-22,46407,41.0,29.0,0.0
1996-01-23,46408,43.0,33.0,0.0
1996-01-24,46409,54.0,40.0,0.42
1996-01-25,46410,42.0,26.0,0.0
1996-01-26,46411,46.0,24.0,0.0
1996-01-27,46412,54.0,33.0,0.93
1996-01-28,46413,35.0,29.0,0.0
1996-01-29,46414,39.0,27.0,0.0
1996-01-30,46415,43.0,34.0,0.0
1996-01-31,46416,39.0,18.0,0.02
1996-02-01,46417,26.0,14.0,0.0
1996-02-02,46418,29.0,17.0,0.11
1996-02-03,46419,20.0,13.0,0.47
1996-02-04,46420,17.0,8.0,0.0
1996-02-05,46421,17.0,5.0,0.0
1996-02-06,46422,26.0,13.0,0.0
1996-02-07,46423,35.0,21.0,0.0
1996-02-08,46424,41.0,31.0,0.17
1996-02-09,46425,47.0,38.0,0.0
1996-02-10,46426,47.0,37.0,0.0
1996-02-11,46427,49.0,36.0,0.0
1996-02-12,46428,37.0,14.0,0.0
1996-02-13,46429,25.0,11.0,0.0
1996-02-14,46430,39.0,24.0,0.15
1996-02-15,46431,35.0,28.0,0.0
1996-02-16,46432,30.0,22.0,0.51
1996-02-17,46433,32.0,21.0,0.01
1996-02-18,46434,32.0,22.0,0.0
1996-02-19,46435,42.0,21.0,0.0
1996-02-20,46436,52.0,37.0,0.12
1996-02-21,46437,52.0,46.0,0.5
1996-02-22,46438,59.0,46.0,0.04
1996-02-23,46439,53.0,44.0,0.0
1996-02-24,46440,56.0,43.0,0.41
1996-02-25,46441,62.0,47.0,0.0
1996-02-26,46442,57.0,44.0,0.0
1996-02-27,46443,58.0,37.0,0.02
1996-02-28,46444,60.0,31.0,0.08
1996-02-29,46445,33.0,24.0,0.0
1996-03-01,46446,34.0,22.0,0.0
1996-03-02,46447,35.0,29.0,0.33
1996-03-03,46448,35.0,21.0,0.01
1996-03-04,46449,35.0,19.0,0.0
1996-03-05,46450,61.0,32.0,0.22
1996-03-06,46451,50.0,34.0,0.51
1996-03-07,46452,34.0,23.0,0.81
1996-03-08,46453,24.0,14.0,0.28
1996-03-09,46454,24.0,11.0,0.0
1996-03-10,46455,33.0,16.0,0.0
1996-03-11,46456,42.0,25.0,0.0
1996-03-12,46457,50.0,32.0,0.0
1996-03-13,46458,58.0,36.0,0.0
1996-03-14,46459,63.0,45.0,0.0
1996-03-15,46460,60.0,43.0,0.15
1996-03-16,46461,48.0,34.0,0.0
1996-03-17,46462,49.0,33.0,0.0
1996-03-18,46463,59.0,42.0,0.0
1996-03-19,46464,47.0,40.0,0.84
1996-03-20,46465,47.0,40.0,0.05
1996-03-21,46466,48.0,39.0,0.01
1996-03-22,46467,41.0,34.0,0.0
1996-03-23,46468,43.0,32.0,0.0
1996-03-24,46469,55.0,34.0,0.0
1996-03-25,46470,60.0,43.0,0.0
1996-03-26,46471,58.0,40.0,0.01
1996-03-27,46472,42.0,28.0,0.0
1996-03-28,46473,40.0,32.0,0.14
1996-03-29,46474,41.0,31.0,0.45
1996-03-30,46475,55.0,38.0,0.0
1996-03-31,46476,62.0,38.0,0.0
1996-04-01,46477,52.0,46.0,1.07
1996-04-02,46478,53.0,40.0,0.13
1996-04-03,46479,60.0,38.0,0.0
1996-04-04,46480,57.0,40.0,0.0
1996-04-05,46481,48.0,36.0,0.08
1996-04-06,46482,52.0,36.0,0.0
1996-04-07,46483,42.0,34.0,0.69
1996-04-08,46484,46.0,34.0,0.13
1996-04-09,46485,40.0,33.0,0.54
1996-04-10,46486,46.0,33.0,0.31
1996-04-11,46487,64.0,40.0,0.0
1996-04-12,46488,80.0,55.0,0.0
1996-04-13,46489,55.0,43.0,0.15
1996-04-14,46490,54.0,41.0,0.0
1996-04-15,46491,51.0,39.0,0.11
1996-04-16,46492,57.0,44.0,2.08
1996-04-17,46493,49.0,41.0,0.0
1996-04-18,46494,68.0,42.0,0.0
1996-04-19,46495,63.0,51.0,0.0
1996-04-20,46496,69.0,52.0,0.0
1996-04-21,46497,81.0,52.0,0.0
1996-04-22,46498,73.0,58.0,0.0
1996-04-23,46499,85.0,58.0,0.14
1996-04-24,46500,63.0,44.0,0.0
1996-04-25,46501,72.0,52.0,0.0
1996-04-26,46502,71.0,55.0,0.17
1996-04-27,46503,59.0,48.0,0.0
1996-04-28,46504,70.0,48.0,0.0
1996-04-29,46505,60.0,51.0,0.41
1996-04-30,46506,61.0,48.0,0.32
1996-05-01,46507,66.0,46.0,0.0
1996-05-02,46508,70.0,51.0,0.0
1996-05-03,46509,58.0,52.0,0.48
1996-05-04,46510,58.0,53.0,0.0
1996-05-05,46511,71.0,51.0,0.05
1996-05-06,46512,54.0,43.0,0.14
1996-05-07,46513,64.0,42.0,0.16
1996-05-08,46514,65.0,46.0,0.08
1996-05-09,46515,60.0,50.0,0.01
1996-05-10,46516,74.0,52.0,0.04
1996-05-11,46517,85.0,61.0,0.64
1996-05-12,46518,63.0,45.0,0.1
1996-05-13,46519,58.0,43.0,0.0
1996-05-14,46520,64.0,43.0,0.0
1996-05-15,46521,68.0,48.0,0.0
1996-05-16,46522,54.0,50.0,0.62
1996-05-17,46523,74.0,52.0,0.0
1996-05-18,46524,64.0,55.0,0.02
1996-05-19,46525,89.0,55.0,0.0
1996-05-20,46526,96.0,74.0,0.0
1996-05-21,46527,93.0,69.0,0.16
1996-05-22,46528,80.0,63.0,0.0
1996-05-23,46529,81.0,60.0,0.0
1996-05-24,46530,76.0,60.0,0.0
1996-05-25,46531,74.0,54.0,0.0
1996-05-26,46532,66.0,54.0,0.02
1996-05-27,46533,63.0,51.0,0.11
1996-05-28,46534,60.0,54.0,0.0
1996-05-29,46535,63.0,54.0,0.01
1996-05-30,46536,66.0,50.0,0.0
1996-05-31,46537,77.0,52.0,0.0
1996-06-01,46538,80.0,59.0,0.0
1996-06-02,46539,74.0,58.0,0.0
1996-06-03,46540,61.0,54.0,3.01
1996-06-04,46541,75.0,60.0,0.18
1996-06-05,46542,78.0,63.0,0.03
1996-06-06,46543,78.0,63.0,0.0
1996-06-07,46544,76.0,63.0,0.0
1996-06-08,46545,84.0,69.0,0.0
1996-06-09,46546,80.0,67.0,0.0
1996-06-10,46547,77.0,68.0,0.01
1996-06-11,46548,83.0,68.0,0.0
1996-06-12,46549,80.0,67.0,0.11
1996-06-13,46550,81.0,68.0,0.0
1996-06-14,46551,87.0,69.0,0.0
1996-06-15,46552,88.0,71.0,0.0
1996-06-16,46553,82.0,69.0,0.0
1996-06-17,46554,81.0,66.0,0.0
1996-06-18,46555,78.0,68.0,0.15
1996-06-19,46556,68.0,61.0,0.59
1996-06-20,46557,68.0,62.0,0.47
1996-06-21,46558,83.0,65.0,0.0
1996-06-22,46559,79.0,68.0,0.03
1996-06-23,46560,82.0,64.0,0.0
1996-06-24,46561,79.0,64.0,0.03
1996-06-25,46562,84.0,68.0,0.0
1996-06-26,46563,80.0,62.0,0.0
1996-06-27,46564,82.0,60.0,0.0
1996-06-28,46565,78.0,64.0,0.22
1996-06-29,46566,77.0,64.0,0.0
1996-06-30,46567,67.0,61.0,0.88
1996-07-01,46568,81.0,64.0,0.0
1996-07-02,46569,82.0,68.0,0.0
1996-07-03,46570,74.0,63.0,0.54
1996-07-04,46571,71.0,63.0,0.04
1996-07-05,46572,82.0,63.0,0.0
1996-07-06,46573,86.0,67.0,0.0
1996-07-07,46574,84.0,71.0,0.0
1996-07-08,46575,85.0,69.0,0.63
1996-07-09,46576,87.0,70.0,0.03
1996-07-10,46577,78.0,65.0,0.0
1996-07-11,46578,80.0,62.0,0.0
1996-07-12,46579,76.0,66.0,0.36
1996-07-13,46580,73.0,68.0,1.77
1996-07-14,46581,86.0,68.0,0.01
1996-07-15,46582,82.0,71.0,0.45
1996-07-16,46583,85.0,70.0,0.02
1996-07-17,46584,87.0,74.0,0.0
1996-07-18,46585,89.0,73.0,0.0
1996-07-19,46586,85.0,72.0,0.17
1996-07-20,46587,76.0,65.0,0.0
1996-07-21,46588,81.0,63.0,0.0
1996-07-22,46589,74.0,66.0,0.02
1996-07-23,46590,70.0,64.0,0.24
1996-07-24,46591,78.0,63.0,0.0
1996-07-25,46592,80.0,68.0,0.0
1996-07-26,46593,79.0,67.0,0.46
1996-07-27,46594,79.0,66.0,0.0
1996-07-28,46595,81.0,64.0,0.0
1996-07-29,46596,77.0,68.0,0.0
1996-07-30,46597,73.0,67.0,0.01
1996-07-31,46598,72.0,65.0,1.01
1996-08-01,46599,77.0,64.0,0.09
1996-08-02,46600,80.0,68.0,0.0
1996-08-03,46601,76.0,69.0,0.0
1996-08-04,46602,83.0,68.0,0.0
1996-08-05,46603,85.0,70.0,0.0
1996-08-06,46604,85.0,71.0,0.0
1996-08-07,46605,81.0,71.0,0.0
1996-08-08,46606,84.0,69.0,0.0
1996-08-09,46607,82.0,66.0,0.82
1996-08-10,46608,83.0,70.0,0.0
1996-08-11,46609,79.0,63.0,0.0
1996-08-12,46610,72.0,62.0,0.07
1996-08-13,46611,69.0,61.0,0.75
1996-08-14,46612,81.0,62.0,0.0
1996-08-15,46613,81.0,67.0,0.0
1996-08-16,46614,76.0,66.0,0.0
1996-08-17,46615,82.0,68.0,0.01
1996-08-18,46616,84.0,68.0,0.0
1996-08-19,46617,84.0,68.0,0.0
1996-08-20,46618,81.0,69.0,0.0
1996-08-21,46619,76.0,69.0,0.06
1996-08-22,46620,87.0,70.0,0.0
1996-08-23,46621,90.0,72.0,0.03
1996-08-24,46622,84.0,70.0,0.04
1996-08-25,46623,84.0,69.0,0.0
1996-08-26,46624,88.0,69.0,0.0
1996-08-27,46625,83.0,70.0,0.0
1996-08-28,46626,76.0,67.0,0.0
1996-08-29,46627,83.0,67.0,0.0
1996-08-30,46628,82.0,64.0,0.0
1996-08-31,46629,84.0,67.0,0.0
1996-09-01,46630,80.0,65.0,0.0
1996-09-02,46631,89.0,68.0,0.0
1996-09-03,46632,88.0,68.0,0.0
1996-09-04,46633,84.0,72.0,0.0
1996-09-05,46634,86.0,72.0,0.0
1996-09-06,46635,80.0,70.0,0.34
1996-09-07,46636,79.0,73.0,0.02
1996-09-08,46637,80.0,67.0,0.53
1996-09-09,46638,86.0,69.0,0.0
1996-09-10,46639,86.0,74.0,0.0
1996-09-11,46640,75.0,69.0,0.0
1996-09-12,46641,72.0,66.0,0.0
1996-09-13,46642,67.0,61.0,0.31
1996-09-14,46643,74.0,57.0,0.0
1996-09-15,46644,75.0,58.0,0.0
1996-09-16,46645,73.0,61.0,0.21
1996-09-17,46646,63.0,57.0,2.04
1996-09-18,46647,65.0,54.0,0.17
1996-09-19,46648,74.0,58.0,0.0
1996-09-20,46649,75.0,56.0,0.0
1996-09-21,46650,76.0,57.0,0.0
1996-09-22,46651,66.0,59.0,0.33
1996-09-23,46652,64.0,54.0,0.01
1996-09-24,46653,62.0,50.0,0.22
1996-09-25,46654,66.0,54.0,0.0
1996-09-26,46655,67.0,51.0,0.0
1996-09-27,46656,65.0,59.0,0.0
1996-09-28,46657,74.0,59.0,0.61
1996-09-29,46658,67.0,58.0,0.18
1996-09-30,46659,70.0,55.0,0.0
1996-10-01,46660,72.0,56.0,0.0
1996-10-02,46661,71.0,60.0,0.08
1996-10-03,46662,65.0,43.0,0.0
1996-10-04,46663,53.0,40.0,0.0
1996-10-05,46664,55.0,41.0,0.0
1996-10-06,46665,58.0,44.0,0.0
1996-10-07,46666,66.0,47.0,0.0
1996-10-08,46667,60.0,54.0,1.89
1996-10-09,46668,67.0,54.0,0.07
1996-10-10,46669,60.0,48.0,0.25
1996-10-11,46670,54.0,43.0,0.0
1996-10-12,46671,58.0,41.0,0.0
1996-10-13,46672,64.0,50.0,0.02
1996-10-14,46673,74.0,51.0,0.0
1996-10-15,46674,58.0,43.0,0.0
1996-10-16,46675,73.0,50.0,0.0
1996-10-17,46676,76.0,60.0,0.0
1996-10-18,46677,61.0,54.0,0.0
1996-10-19,46678,58.0,49.0,4.35
1996-10-20,46679,59.0,47.0,0.15
1996-10-21,46680,58.0,50.0,0.35
1996-10-22,46681,61.0,49.0,0.06
1996-10-23,46682,67.0,54.0,0.02
1996-10-24,46683,66.0,54.0,0.0
1996-10-25,46684,67.0,52.0,0.0
1996-10-26,46685,65.0,49.0,0.0
1996-10-27,46686,70.0,53.0,0.0
1996-10-28,46687,64.0,50.0,0.17
1996-10-29,46688,59.0,46.0,0.0
1996-10-30,46689,65.0,51.0,0.11
1996-10-31,46690,59.0,50.0,0.0
1996-11-01,46691,51.0,41.0,0.02
1996-11-02,46692,50.0,38.0,0.0
1996-11-03,46693,49.0,35.0,0.0
1996-11-04,46694,53.0,37.0,0.0
1996-11-05,46695,59.0,45.0,0.0
1996-11-06,46696,59.0,53.0,0.06
1996-11-07,46697,69.0,54.0,0.07
1996-11-08,46698,67.0,62.0,0.08
1996-11-09,46699,64.0,46.0,0.6
1996-11-10,46700,49.0,39.0,0.01
1996-11-11,46701,43.0,34.0,0.0
1996-11-12,46702,43.0,32.0,0.0
1996-11-13,46703,42.0,30.0,0.0
1996-11-14,46704,37.0,32.0,0.0
1996-11-15,46705,37.0,28.0,0.0
1996-11-16,46706,44.0,26.0,0.0
1996-11-17,46707,55.0,33.0,0.0
1996-11-18,46708,55.0,42.0,0.01
1996-11-19,46709,51.0,39.0,0.04
1996-11-20,46710,44.0,35.0,0.0
1996-11-21,46711,43.0,33.0,0.0
1996-11-22,46712,45.0,37.0,0.0
1996-11-23,46713,48.0,34.0,0.0
1996-11-24,46714,45.0,40.0,0.0
1996-11-25,46715,54.0,43.0,0.02
1996-11-26,46716,56.0,34.0,1.91
1996-11-27,46717,34.0,25.0,0.0
1996-11-28,46718,31.0,23.0,0.0
1996-11-29,46719,41.0,27.0,0.0
1996-11-30,46720,48.0,34.0,0.05
1996-12-01,46721,58.0,48.0,0.99
1996-12-02,46722,57.0,38.0,0.85
1996-12-03,46723,48.0,37.0,0.0
1996-12-04,46724,48.0,40.0,0.03
1996-12-05,46725,46.0,37.0,0.0
1996-12-06,46726,46.0,35.0,1.2
1996-12-07,46727,45.0,34.0,1.41
1996-12-08,46728,47.0,34.0,0.02
1996-12-09,46729,41.0,35.0,0.0
1996-12-10,46730,43.0,33.0,0.0
1996-12-11,46731,46.0,40.0,0.26
1996-12-12,46732,45.0,42.0,0.03
1996-12-13,46733,45.0,39.0,0.02
1996-12-14,46734,40.0,39.0,0.89
1996-12-15,46735,45.0,39.0,0.0
1996-12-16,46736,45.0,41.0,0.01
1996-12-17,46737,58.0,43.0,0.12
1996-12-18,46738,54.0,47.0,0.01
1996-12-19,46739,46.0,32.0,0.27
1996-12-20,46740,32.0,21.0,0.0
1996-12-21,46741,32.0,20.0,0.0
1996-12-22,46742,38.0,27.0,0.0
1996-12-23,46743,46.0,36.0,0.0
1996-12-24,46744,63.0,44.0,0.27
1996-12-25,46745,45.0,30.0,0.0
1996-12-26,46746,43.0,28.0,0.0
1996-12-27,46747,49.0,37.0,0.0
1996-12-28,46748,51.0,38.0,0.02
1996-12-29,46749,55.0,48.0,0.06
1996-12-30,46750,53.0,36.0,0.0
1996-12-31,46751,36.0,15.0,0.02
1997-01-01,46752,32.0,11.0,0.0
1997-01-02,46753,44.0,31.0,0.03
1997-01-03,46754,62.0,43.0,0.01
1997-01-04,46755,52.0,44.0,0.0
1997-01-05,46756,57.0,43.0,0.0
1997-01-06,46757,53.0,35.0,0.0
1997-01-07,46758,36.0,27.0,0.0
1997-01-08,46759,36.0,27.0,0.0
1997-01-09,46760,37.0,25.0,0.22
1997-01-10,46761,39.0,34.0,0.01
1997-01-11,46762,34.0,20.0,0.15
1997-01-12,46763,28.0,17.0,0.0
1997-01-13,46764,33.0,19.0,0.0
1997-01-14,46765,32.0,23.0,0.0
1997-01-15,46766,37.0,22.0,0.0
1997-01-16,46767,45.0,24.0,0.9
1997-01-17,46768,24.0,11.0,0.01
1997-01-18,46769,17.0,7.0,0.0
1997-01-19,46770,20.0,4.0,0.0
1997-01-20,46771,33.0,18.0,0.0
1997-01-21,46772,38.0,27.0,0.0
1997-01-22,46773,51.0,32.0,0.1
1997-01-23,46774,52.0,28.0,0.0
1997-01-24,46775,45.0,24.0,0.36
1997-01-25,46776,52.0,35.0,1.23
1997-01-26,46777,35.0,23.0,0.0
1997-01-27,46778,40.0,22.0,0.11
1997-01-28,46779,49.0,31.0,0.46
1997-01-29,46780,31.0,23.0,0.0
1997-01-30,46781,32.0,19.0,0.0
1997-01-31,46782,39.0,29.0,0.06
1997-02-01,46783,50.0,38.0,0.02
1997-02-02,46784,47.0,35.0,0.02
1997-02-03,46785,47.0,36.0,0.01
1997-02-04,46786,39.0,33.0,0.16
1997-02-05,46787,50.0,39.0,0.96
1997-02-06,46788,42.0,33.0,0.0
1997-02-07,46789,42.0,31.0,0.0
1997-02-08,46790,36.0,27.0,0.18
1997-02-09,46791,39.0,24.0,0.0
1997-02-10,46792,35.0,28.0,0.0
1997-02-11,46793,39.0,27.0,0.0
1997-02-12,46794,39.0,31.0,0.01
1997-02-13,46795,34.0,23.0,0.0
1997-02-14,46796,43.0,30.0,0.83
1997-02-15,46797,44.0,36.0,0.14
1997-02-16,46798,37.0,26.0,0.0
1997-02-17,46799,35.0,22.0,0.03
1997-02-18,46800,55.0,34.0,0.0
1997-02-19,46801,66.0,49.0,0.0
1997-02-20,46802,54.0,39.0,0.0
1997-02-21,46803,62.0,40.0,0.0
1997-02-22,46804,69.0,39.0,0.09
1997-02-23,46805,47.0,32.0,0.0
1997-02-24,46806,47.0,27.0,0.0
1997-02-25,46807,33.0,19.0,0.0
1997-02-26,46808,56.0,31.0,0.07
1997-02-27,46809,72.0,47.0,0.02
1997-02-28,46810,62.0,43.0,0.0
1997-03-01,46811,46.0,40.0,0.25
1997-03-02,46812,61.0,42.0,0.02
1997-03-03,46813,43.0,33.0,0.42
1997-03-04,46814,38.0,32.0,0.09
1997-03-05,46815,46.0,36.0,0.11
1997-03-06,46816,47.0,36.0,0.07
1997-03-07,46817,40.0,32.0,0.0
1997-03-08,46818,53.0,34.0,0.0
1997-03-09,46819,37.0,25.0,0.0
1997-03-10,46820,53.0,33.0,0.44
1997-03-11,46821,50.0,35.0,0.0
1997-03-12,46822,44.0,30.0,0.0
1997-03-13,46823,40.0,25.0,0.0
1997-03-14,46824,53.0,29.0,1.0
1997-03-15,46825,49.0,29.0,0.0
